season,seasons_used,player,pWAR,rate,balls_eq,wb_ipl,wb_t20,bf,bb,source,rate_shrunk
2025,"2022,2023,2024",Dasun Shanaka,0.5051421635790347,0.0871947878211815,231.85,52.0,1199.0,52.0,0.0,IPL+T20I,0.13891409498423454
2025,"2022,2023,2024",David Miller,0.5712258254116505,0.1576531123293876,1289.7,1110.0,1198.0,1110.0,0.0,IPL+T20I,0.15708710198820386
2025,"2022,2023,2024",David Warner,0.6301689994496293,0.1808732014559231,1593.9,1446.0,986.0,1446.0,0.0,IPL+T20I,0.17329647484864807
2025,"2022,2023,2024",David Wiese,0.5206218086119347,0.0138842011427354,69.7,58.0,78.0,22.0,36.0,IPL+T20I,0.14317099736828204
2025,"2022,2023,2024",David Willey,0.6564183356927484,0.2257117224372369,379.0,340.0,260.0,94.0,246.0,IPL+T20I,0.18051504231550583
2025,"2022,2023,2024",Dawid Malan,0.5390198997740753,0.0933968168167325,99.75,0.0,665.0,,,T20I only,0.14823047243787071
2025,"2022,2023,2024",Dean Foxcroft,0.5303621605579331,-0.0637325482053327,34.05,0.0,227.0,,,T20I only,0.1458495941534316
2025,"2022,2023,2024",Deepak Chahar,0.5662137661758598,0.1554381883994446,867.85,835.0,219.0,4.0,831.0,IPL+T20I,0.15570878569836147
2025,"2022,2023,2024",Deepak Hooda,0.659265849675642,0.1993457740082676,979.5,915.0,430.0,825.0,90.0,IPL+T20I,0.18129810866080154
2025,"2022,2023,2024",Devdutt Padikkal,0.09554506437361185,-0.0787407870230345,865.0,865.0,0.0,865.0,0.0,IPL only,0.02627489270274326
2025,"2022,2023,2024",Devon Conway,0.8457612952014477,0.2742258759966346,1286.65,1135.0,1011.0,1135.0,0.0,IPL+T20I,0.23258435618039813
2025,"2022,2023,2024",Dewald Brevis,0.6278330173841731,0.2120538357675512,295.1,293.0,14.0,290.0,3.0,IPL+T20I,0.1726540797806476
2025,"2022,2023,2024",Dhananjaya de Silva,0.5080042104408596,0.046917886623446,123.3,0.0,822.0,,,T20I only,0.1397011578712364
2025,"2022,2023,2024",Dhruv Jurel,0.7359934151664626,0.2560042433006732,605.3,599.0,42.0,599.0,0.0,IPL+T20I,0.2023981891707772
2025,"2022,2023,2024",Dilshan Madushanka,0.3872466234879189,-0.4006126293199693,68.39999999999999,0.0,456.0,,,T20I only,0.10649282145917768
2025,"2022,2023,2024",Dinesh Karthik,1.0245161158884917,0.3752123354958467,941.35,910.0,209.0,910.0,0.0,IPL+T20I,0.2817419318693352
2025,"2022,2023,2024",Dipendra Singh Airee,0.5850014921690914,0.2697900444151652,31.05,0.0,207.0,,,T20I only,0.16087541034650013
2025,"2022,2023,2024",Donovan Ferreira,0.4344596734642845,-0.3158552345735679,58.8,33.0,172.0,33.0,0.0,IPL+T20I,0.11947641020267824
2025,"2022,2023,2024",Duan Jansen,0.4739361970197326,-0.2446315026616466,48.0,48.0,0.0,0.0,48.0,IPL only,0.13033245418042647
2025,"2022,2023,2024",Dunith Wellalage,0.554759394734566,0.1028176639635434,49.05,0.0,327.0,,,T20I only,0.15255883355200567
2025,"2022,2023,2024",Dushmantha Chameera,0.36972855136941846,0.0051298373797484,394.2,348.0,308.0,28.0,320.0,IPL+T20I,0.10167535162659007
2025,"2022,2023,2024",Dwaine Pretorius,0.591144541018347,0.1820746282043403,233.95,202.0,213.0,28.0,174.0,IPL+T20I,0.16256474878004543
2025,"2022,2023,2024",Dwayne Bravo,0.49168951972891767,0.072636268968794,233.0,233.0,0.0,24.0,209.0,IPL only,0.13521461792545236
2025,"2022,2023,2024",Evin Lewis,0.5372159364051909,0.0975885196086793,116.0,56.0,400.0,56.0,0.0,IPL+T20I,0.1477343825114275
2025,"2022,2023,2024",Fabian Allen,0.4275627203454749,-0.2527801444526439,72.69999999999999,31.0,278.0,7.0,24.0,IPL+T20I,0.1175797480950056
2025,"2022,2023,2024",Faf du Plessis,1.120497273300092,0.3581201948784406,2130.0,2130.0,0.0,2130.0,0.0,IPL only,0.3081367501575253
2025,"2022,2023,2024",Fakhar Zaman,0.6221506661070865,0.2386107624800648,156.0,0.0,1040.0,,,T20I only,0.17109143317944878
2025,"2022,2023,2024",Faraz Akram,0.44972758875782776,-0.3849315801810746,44.55,0.0,297.0,,,T20I only,0.12367508690840262
2025,"2022,2023,2024",Fareed Ahmad,0.5065357331944713,-0.0742338066098139,54.9,0.0,366.0,,,T20I only,0.1392973266284796
2025,"2022,2023,2024",Fazalhaq Farooqi,0.6640788827802329,0.2240656604198922,448.9,250.0,1326.0,18.0,232.0,IPL+T20I,0.18262169276456403
2025,"2022,2023,2024",Finn Allen,0.6357580858820272,0.2464113983934605,183.75,0.0,1225.0,,,T20I only,0.17483347361755747
2025,"2022,2023,2024",Fionn Hand,0.4353600015949013,-0.5346952414584298,38.85,0.0,259.0,,,T20I only,0.11972400043859785
2025,"2022,2023,2024",Gareth Delany,0.5511788488042876,0.1355892053374363,195.75,0.0,1305.0,,,T20I only,0.1515741834211791
2025,"2022,2023,2024",George Dockrell,0.5164585026318796,0.0860173776182807,175.2,0.0,1168.0,,,T20I only,0.14202608822376692
2025,"2022,2023,2024",George Linde,0.6387885385278793,0.5996114719192016,32.4,0.0,216.0,,,T20I only,0.1756668480951668
2025,"2022,2023,2024",George Van Heerden,0.6112558579250887,0.4053883228383038,35.55,0.0,237.0,,,T20I only,0.16809536092939942
2025,"2022,2023,2024",Gerald Coetzee,0.0194426746131829,-0.1304954806833969,776.55,672.0,697.0,66.0,606.0,IPL+T20I,0.005346735518625298
2025,"2022,2023,2024",Glenn Maxwell,1.0325538311277718,0.3430868551996446,1514.1,1299.0,1434.0,743.0,556.0,IPL+T20I,0.2839523035601373
2025,"2022,2023,2024",Glenn Phillips,0.6085182902403193,0.1899875778233703,349.25,80.0,1795.0,44.0,36.0,IPL+T20I,0.1673425298160878
2025,"2022,2023,2024",Graham Hume,0.5032943618728888,-0.109522227075055,49.8,0.0,332.0,,,T20I only,0.13840594951504442
2025,"2022,2023,2024",Gudakesh Motie,0.44303867405965813,0.0163929092623379,227.1,0.0,1514.0,,,T20I only,0.12183563536640597
2025,"2022,2023,2024",Gulbadin Naib,0.4431216633872067,0.0155734578637237,225.15,63.0,1081.0,45.0,18.0,IPL+T20I,0.12185845743148185
2025,"2022,2023,2024",Gurnoor Brar,0.43622242945940226,-0.5114930864932419,40.0,40.0,0.0,0.0,40.0,IPL only,0.11996116810133563
2025,"2022,2023,2024",Hardik Pandya,0.37884471505051387,0.0917795771064289,2927.05,2464.0,3087.0,1330.0,1134.0,IPL+T20I,0.10418229663889131
2025,"2022,2023,2024",Haris Rauf,0.4479934701260977,0.0307484863295332,248.7,0.0,1658.0,,,T20I only,0.12319820428467687
2025,"2022,2023,2024",Harmeet Singh,0.5052406309537489,-0.1007418374210799,49.95,0.0,333.0,,,T20I only,0.13894117351228094
2025,"2022,2023,2024",Harpreet Brar,0.26507071958144274,0.0305636301865038,1375.0,1375.0,0.0,269.0,1106.0,IPL only,0.07289444788489675
2025,"2022,2023,2024",Harpreet Singh,0.4646894600255999,0.0378883887807215,220.0,220.0,0.0,220.0,0.0,IPL only,0.12778960150703997
2025,"2022,2023,2024",Harry Brook,0.44531516338578114,0.0676521131510591,428.9,308.0,806.0,308.0,0.0,IPL+T20I,0.12246166993108981
2025,"2022,2023,2024",Harry Tector,0.33515880310871426,-0.0917215954674994,243.15,0.0,1621.0,,,T20I only,0.09216867085489643
2025,"2022,2023,2024",Harshal Patel,0.308760476775516,0.0596487145880006,1971.25,1891.0,535.0,108.0,1783.0,IPL+T20I,0.0849091311132669
2025,"2022,2023,2024",Harshit Rana,0.8939393845788738,0.3086856744359055,1000.0,1000.0,0.0,4.0,996.0,IPL only,0.2458333307591903
2025,"2022,2023,2024",Hasan Mahmud,0.5579411334953135,0.1311222163892307,81.89999999999999,0.0,546.0,,,T20I only,0.1534338117112112
2025,"2022,2023,2024",Hayden Walsh,0.5284110170233862,-0.0772608096583079,33.75,0.0,225.0,,,T20I only,0.1453130296814312
2025,"2022,2023,2024",Hazratullah Zazai,0.5342037821238906,0.0829704099404508,100.05,0.0,667.0,,,T20I only,0.14690604008406993
2025,"2022,2023,2024",Heinrich Klaasen,1.2747990338178372,0.4430562018372385,1472.3,1346.0,842.0,1346.0,0.0,IPL+T20I,0.35056973429990523
2025,"2022,2023,2024",Himanshu Sharma,0.24042443841551872,-0.8081788830431029,72.0,72.0,0.0,0.0,72.0,IPL only,0.06611672056426765
2025,"2022,2023,2024",Hrithik Shokeen,0.144944280686068,-0.1614502580159104,404.0,404.0,0.0,82.0,322.0,IPL only,0.039859677188668695
2025,"2022,2023,2024",Ibrahim Zadran,0.4201007499220168,0.0270083757206589,320.4,0.0,2136.0,,,T20I only,0.11552770622855463
2025,"2022,2023,2024",Iftikhar Ahmed,0.5089412656876059,0.0841896840727399,201.9,0.0,1346.0,,,T20I only,0.13995884806409162
2025,"2022,2023,2024",Ihsanullah,0.5456616913380172,0.0182609817170198,31.8,0.0,212.0,,,T20I only,0.15005696511795472
2025,"2022,2023,2024",Imad Wasim,0.6513600245484867,0.2712586909302787,175.35,0.0,1169.0,,,T20I only,0.17912400675083384
2025,"2022,2023,2024",Irfan Khan,0.5819944773779471,0.2171932119728553,49.05,0.0,327.0,,,T20I only,0.16004848127893545
2025,"2022,2023,2024",Ish Sodhi,0.30783400403218303,-0.0861057448368965,292.65,0.0,1951.0,,,T20I only,0.08465435110885033
2025,"2022,2023,2024",Ishan Kishan,0.6217350777355554,0.1769846260378389,1740.0,1629.0,740.0,1629.0,0.0,IPL+T20I,0.17097714637727773
2025,"2022,2023,2024",Ishant Sharma,0.8330092981460857,0.2918825963493916,814.0,814.0,0.0,23.0,791.0,IPL only,0.22907755699017357
2025,"2022,2023,2024",Jacob Bethell,0.5424483084719082,0.0290811881037891,40.05,0.0,267.0,,,T20I only,0.14917328482977474
2025,"2022,2023,2024",Jacob Duffy,0.5426549698667954,0.0908826408068252,81.75,0.0,545.0,,,T20I only,0.14923011671336872
2025,"2022,2023,2024",Jagadeesha Suchith,0.5770144366327373,0.1745780321178294,116.0,116.0,0.0,8.0,108.0,IPL only,0.15867897007400275
2025,"2022,2023,2024",Jake Fraser-McGurk,1.931623312824748,1.1038853214270803,458.55,423.0,237.0,423.0,0.0,IPL+T20I,0.5311964110268057
2025,"2022,2023,2024",Jaker Ali,0.5486660458802616,0.1233572653007467,131.25,0.0,875.0,,,T20I only,0.15088316261707194
2025,"2022,2023,2024",James Neesham,0.4610486524480793,0.025205431712593,201.6,45.0,1044.0,27.0,18.0,IPL+T20I,0.1267883794232218
2025,"2022,2023,2024",Jamie Overton,0.5835819446862661,0.2635874061780495,30.15,0.0,201.0,,,T20I only,0.1604850347887232
2025,"2022,2023,2024",Jasdeep Singh,0.43814153122172494,-0.432594258792603,45.0,0.0,300.0,,,T20I only,0.12048892108597435
2025,"2022,2023,2024",Jason Behrendorff,0.5119354498644555,0.1226224429064863,588.3,522.0,442.0,18.0,504.0,IPL+T20I,0.14078224871272524
2025,"2022,2023,2024",Jason Holder,0.11759157513431111,-0.068079328076382,862.35,657.0,1369.0,66.0,591.0,IPL+T20I,0.032337683161935554
2025,"2022,2023,2024",Jason Roy,0.6568117500790401,0.2228240505886289,407.7,378.0,198.0,378.0,0.0,IPL+T20I,0.18062323127173605
2025,"2022,2023,2024",Jasprit Bumrah,1.5497959172202518,0.5604487678750073,1408.55,1310.0,657.0,44.0,1266.0,IPL+T20I,0.42619387723556923
2025,"2022,2023,2024",Jayant Yadav,0.5910344971602238,0.2571835043987499,48.0,48.0,0.0,0.0,48.0,IPL only,0.16253448671906154
2025,"2022,2023,2024",Jaydev Unadkat,0.10066062126916582,-0.0714947289968995,906.0,906.0,0.0,129.0,777.0,IPL only,0.027681670849020602
2025,"2022,2023,2024",Jhye Richardson,0.4655013714085876,-0.0776681905624803,95.4,78.0,116.0,6.0,72.0,IPL+T20I,0.1280128771373616
2025,"2022,2023,2024",Jitesh Sharma,0.8529555602719422,0.2901539164244663,988.7,965.0,158.0,965.0,0.0,IPL+T20I,0.2345627790747841
2025,"2022,2023,2024",Joe Root,0.41763335036400384,-0.4191613454952195,54.0,54.0,0.0,30.0,24.0,IPL only,0.11484917135010105
2025,"2022,2023,2024",Jofra Archer,0.512054199505231,0.1130963545520272,384.6,252.0,884.0,8.0,244.0,IPL+T20I,0.14081490486393852
2025,"2022,2023,2024",Johnson Charles,0.6397380661243154,0.2652355708419516,155.85,0.0,1039.0,,,T20I only,0.1759279681841867
2025,"2022,2023,2024",Jonny Bairstow,0.8271462769964659,0.2853629337213375,863.5,760.0,690.0,760.0,0.0,IPL+T20I,0.22746522617402812
2025,"2022,2023,2024",Jos Buttler,0.8649205829123232,0.2647804299467742,2126.7,1908.0,1458.0,1908.0,0.0,IPL+T20I,0.2378531603008889
2025,"2022,2023,2024",Josh Clarkson,0.5262398232685443,-0.0841389367836392,34.65,0.0,231.0,,,T20I only,0.1447159513988497
2025,"2022,2023,2024",Josh Hazlewood,0.6914422079632028,0.2312090260050497,581.35,421.0,1069.0,30.0,391.0,IPL+T20I,0.19014660718988075
2025,"2022,2023,2024",Josh Inglis,0.6517876635352184,0.29319344870595,142.5,0.0,950.0,,,T20I only,0.17924160747218507
2025,"2022,2023,2024",Josh Little,0.5025823701845278,0.1182135450504705,624.3,480.0,962.0,0.0,480.0,IPL+T20I,0.13821015180074514
2025,"2022,2023,2024",Junaid Siddique,0.5165115816903796,0.016125355750725,77.85,0.0,519.0,,,T20I only,0.1420406849648544
2025,"2022,2023,2024",KL Rahul,0.7106077353571042,0.2083174998982134,2136.45,2085.0,343.0,2085.0,0.0,IPL+T20I,0.19541712722320367
2025,"2022,2023,2024",KM Asif,0.5042765019787481,0.0688038471027245,174.0,174.0,0.0,4.0,170.0,IPL only,0.13867603804415574
2025,"2022,2023,2024",Kagiso Rabada,0.18927476652211025,0.0046406188878121,1535.45,1418.0,783.0,89.0,1329.0,IPL+T20I,0.05205056079358032
2025,"2022,2023,2024",Kamindu Mendis,0.454042818207983,-0.0321158974105056,139.04999999999998,0.0,927.0,,,T20I only,0.12486177500719532
2025,"2022,2023,2024",Kane Richardson,0.5211594213037838,-0.1020750779772628,36.3,0.0,242.0,,,T20I only,0.14331884085854055
2025,"2022,2023,2024",Kane Williamson,0.3796281555230426,0.0157885076792967,408.0,312.0,640.0,312.0,0.0,IPL+T20I,0.10439774276883672
2025,"2022,2023,2024",Karan Sharma,0.33278973027413233,-0.8904168410647781,46.0,46.0,0.0,46.0,0.0,IPL only,0.09151717582538639
2025,"2022,2023,2024",Karim Janat,0.4604305513586416,-0.0001781925172139,162.45,0.0,1083.0,,,T20I only,0.12661840162362645
2025,"2022,2023,2024",Karn Sharma,-0.07985173356949157,-0.1892108328616037,745.0,745.0,0.0,55.0,690.0,IPL only,-0.021959226731610184
2025,"2022,2023,2024",Kartik Tyagi,0.07305436359644779,-0.4330911112605094,210.0,210.0,0.0,6.0,204.0,IPL only,0.02008994998902314
2025,"2022,2023,2024",Kasun Rajitha,0.5327127473701933,0.0089695860626914,48.6,0.0,324.0,,,T20I only,0.14649600552680314
2025,"2022,2023,2024",Keshav Maharaj,0.5935859136275757,0.1801951982320546,296.85,114.0,1219.0,6.0,108.0,IPL+T20I,0.16323612624758332
2025,"2022,2023,2024",Khaleel Ahmed,0.5579025572709951,0.1522391526670633,1549.55,1541.0,57.0,2.0,1539.0,IPL+T20I,0.15342320324952366
2025,"2022,2023,2024",Khushdil Shah,0.5072238154752469,-0.2009070887981399,34.05,0.0,227.0,,,T20I only,0.1394865492556929
2025,"2022,2023,2024",Kieron Pollard,0.3695278338967601,-0.0538773143706021,245.0,218.0,180.0,134.0,84.0,IPL+T20I,0.10162015432160902
2025,"2022,2023,2024",Krishnappa Gowtham,0.4715363371777081,0.0804451781958451,375.0,375.0,0.0,75.0,300.0,IPL only,0.12967249272386971
2025,"2022,2023,2024",Krunal Pandya,0.5875172657025614,0.1633943207492181,2116.0,2116.0,0.0,790.0,1326.0,IPL only,0.16156724806820438
2025,"2022,2023,2024",Kuldeep Sen,0.5657643005594997,0.1548032848509078,411.0,411.0,0.0,3.0,408.0,IPL only,0.1555851826538624
2025,"2022,2023,2024",Kuldeep Yadav,0.3876045988336989,0.089807621820073,2062.55,1934.0,857.0,271.0,1663.0,IPL+T20I,0.1065912646792672
2025,"2022,2023,2024",Kuldip Yadav,0.5277788722016116,0.0542635356184456,84.0,84.0,0.0,0.0,84.0,IPL only,0.1451391898554432
2025,"2022,2023,2024",Kulwant Khejroliya,0.47120331903137547,-0.201211032644555,56.0,56.0,0.0,0.0,56.0,IPL only,0.12958091273362826
2025,"2022,2023,2024",Kumar Kartikeya,0.3455277419750657,-0.009422163192842,409.0,409.0,0.0,19.0,390.0,IPL only,0.09502012904314307
2025,"2022,2023,2024",Kusal Mendis,0.6086272151641565,0.1919494284267124,322.65,0.0,2151.0,,,T20I only,0.16737248417014305
2025,"2022,2023,2024",Kusal Perera,0.5695397159617284,0.1597479495805325,129.75,0.0,865.0,,,T20I only,0.1566234218894753
2025,"2022,2023,2024",Kwena Maphaka,0.15925076557599532,-0.4372297032642073,163.35,108.0,369.0,0.0,108.0,IPL+T20I,0.043793960533398714
2025,"2022,2023,2024",Kyle Mayers,0.6056425460430919,0.1762264153983871,760.25,614.0,975.0,526.0,88.0,IPL+T20I,0.16655170016185025
2025,"2022,2023,2024",Lahiru Kumara,0.5438474335358873,0.0344666145884082,39.45,0.0,263.0,,,T20I only,0.14955804422236899
2025,"2022,2023,2024",Lalit Yadav,0.16532111028926885,-0.0795878644992617,619.0,619.0,0.0,300.0,319.0,IPL only,0.04546330532954894
2025,"2022,2023,2024",Liam Livingstone,0.7335324203687072,0.2232310039406196,1486.5,1254.0,1550.0,816.0,438.0,IPL+T20I,0.20172141560139448
2025,"2022,2023,2024",Litton Das,0.524329525216712,0.1140012279465079,274.85,8.0,1779.0,8.0,0.0,IPL+T20I,0.1441906194345958
2025,"2022,2023,2024",Lizaad Williams,0.17554129722001027,-0.3566605938273853,186.3,120.0,442.0,6.0,114.0,IPL+T20I,0.04827385673550282
2025,"2022,2023,2024",Lockie Ferguson,0.21047705313970871,-0.0119183483268758,984.45,831.0,1023.0,7.0,824.0,IPL+T20I,0.0578811896134199
2025,"2022,2023,2024",Logan van Beek,0.5156754173435737,0.0016775468569637,71.1,0.0,474.0,,,T20I only,0.14181073976948277
2025,"2022,2023,2024",Lorcan Tucker,0.4368084668994576,-0.0023288913570804,205.35,0.0,1369.0,,,T20I only,0.12012232839735083
2025,"2022,2023,2024",Luke Jongwe,0.4477163405285911,-0.0761481516461572,115.65,0.0,771.0,,,T20I only,0.12312199364536254
2025,"2022,2023,2024",Luke Wood,0.11531683024612432,-0.5627721478594955,146.4,120.0,176.0,9.0,111.0,IPL+T20I,0.03171212831768419
2025,"2022,2023,2024",Lungi Ngidi,0.5016140765666272,0.0065775868086237,96.45,0.0,643.0,,,T20I only,0.13794387105582245
2025,"2022,2023,2024",M Shahrukh Khan,0.7443190385839695,0.2658195615938881,557.0,557.0,0.0,521.0,36.0,IPL only,0.20468773561059164
2025,"2022,2023,2024",MS Dhoni,0.8588559477826477,0.343860591193859,521.0,521.0,0.0,521.0,0.0,IPL only,0.23618538564022815
2025,"2022,2023,2024",Mahedi Hasan,0.5113231028004036,0.0798983357566746,177.9,0.0,1186.0,,,T20I only,0.140613853270111
2025,"2022,2023,2024",Maheesh Theekshana,0.4785707462518563,0.119983976315754,1471.75,1165.0,2045.0,7.0,1158.0,IPL+T20I,0.1316069552192605
2025,"2022,2023,2024",Mahipal Lomror,0.2841180459327621,-0.0290154037980805,509.0,509.0,0.0,455.0,54.0,IPL only,0.07813246263150957
2025,"2022,2023,2024",Mahmudullah,0.5264681426472885,0.0982132216896813,169.35,0.0,1129.0,,,T20I only,0.14477873922800433
2025,"2022,2023,2024",Manan Vohra,0.5119025602063496,-0.1831584630643367,33.0,33.0,0.0,33.0,0.0,IPL only,0.14077320405674615
2025,"2022,2023,2024",Manav Suthar,0.4251476252285237,-0.5352289268294707,42.0,42.0,0.0,6.0,36.0,IPL only,0.11691559693784402
2025,"2022,2023,2024",Mandeep Singh,0.20985597428136715,-1.1938116580827125,55.0,55.0,0.0,55.0,0.0,IPL only,0.05771039292737597
2025,"2022,2023,2024",Manimaran Siddharth,0.5397238928733766,0.1172302782794004,171.0,171.0,0.0,0.0,171.0,IPL only,0.14842407054017856
2025,"2022,2023,2024",Manish Pandey,0.06110325376559239,-0.192806522429175,465.0,465.0,0.0,465.0,0.0,IPL only,0.01680339478553791
2025,"2022,2023,2024",Marco Jansen,0.3328637911720202,0.0468520323752703,1010.5,844.0,1110.0,132.0,712.0,IPL+T20I,0.09153754257230556
2025,"2022,2023,2024",Marcus Stoinis,0.7476590273002972,0.2218701496726143,2133.15,1863.0,1801.0,1439.0,424.0,IPL+T20I,0.20560623250758173
2025,"2022,2023,2024",Mark Adair,0.5083677472697652,0.1010677068736081,293.55,0.0,1957.0,,,T20I only,0.13980113049918544
2025,"2022,2023,2024",Mark Chapman,0.5681835191867812,0.1568894212457643,225.9,0.0,1506.0,,,T20I only,0.15625046777636484
2025,"2022,2023,2024",Mark Watt,0.5100009248295095,-0.0257528961979726,66.6,0.0,444.0,,,T20I only,0.14025025432811514
2025,"2022,2023,2024",Mark Wood,0.6298821730423447,0.2188566653768245,263.4,204.0,396.0,10.0,194.0,IPL+T20I,0.1732175975866448
2025,"2022,2023,2024",Matheesha Pathirana,1.0334536894624446,0.3619471731620393,1153.85,995.0,1059.0,0.0,995.0,IPL+T20I,0.2841997646021723
2025,"2022,2023,2024",Matt Henry,0.31733768459903794,-0.0535643250324804,341.85,216.0,839.0,0.0,216.0,IPL+T20I,0.08726786326473544
2025,"2022,2023,2024",Matthew Breetzke,0.505089618820044,-0.0883964955794042,52.8,0.0,352.0,,,T20I only,0.1388996451755121
2025,"2022,2023,2024",Matthew Forde,0.46777338742330277,-0.2410079981451481,51.9,0.0,346.0,,,T20I only,0.12863768154140826
2025,"2022,2023,2024",Matthew Short,0.3976078352585322,0.006376864719874,317.5,232.0,570.0,184.0,48.0,IPL+T20I,0.10934215469609634
2025,"2022,2023,2024",Matthew Wade,0.2894827377000746,-0.1527725331149059,230.25,156.0,495.0,156.0,0.0,IPL+T20I,0.0796077528675205
2025,"2022,2023,2024",Mayank Agarwal,0.40667221826009636,0.0707916427275617,754.0,754.0,0.0,754.0,0.0,IPL only,0.11183486002152651
2025,"2022,2023,2024",Mayank Dagar,0.16861111455210132,-0.1742450133356392,348.0,348.0,0.0,3.0,345.0,IPL only,0.04636805650182786
2025,"2022,2023,2024",Mayank Markande,0.359853929094201,0.0556671907348334,923.0,923.0,0.0,26.0,897.0,IPL only,0.09895983050090527
2025,"2022,2023,2024",Mayank Yadav,0.8618310511704699,0.4585929408141956,255.75,222.0,225.0,0.0,222.0,IPL+T20I,0.23700353907187924
2025,"2022,2023,2024",Mehidy Hasan Miraz,0.48885732501764045,-0.0125608613618616,102.9,0.0,686.0,,,T20I only,0.13443576437985114
2025,"2022,2023,2024",Michael Bracewell,0.530096655453915,0.1284262321995203,414.25,226.0,1255.0,94.0,132.0,IPL+T20I,0.14577658024982662
2025,"2022,2023,2024",Mitchell Marsh,0.5784907227059596,0.1609512964719473,1140.45,957.0,1223.0,497.0,460.0,IPL+T20I,0.15908494874413887
2025,"2022,2023,2024",Mitchell Santner,0.5216646468991498,0.1328885080716524,833.5999999999999,506.0,2184.0,86.0,420.0,IPL+T20I,0.14345777789726621
2025,"2022,2023,2024",Mitchell Starc,0.1051639601928821,-0.0731701140302916,871.65,786.0,571.0,33.0,753.0,IPL+T20I,0.028920089053042577
2025,"2022,2023,2024",Moeen Ali,0.3679374634131162,0.0748396647326849,1457.8,1252.0,1372.0,653.0,599.0,IPL+T20I,0.10118280243860694
2025,"2022,2023,2024",Mohammad Amir,0.5787675265352327,0.1836477252777081,89.1,0.0,594.0,,,T20I only,0.15916106979718897
2025,"2022,2023,2024",Mohammad Hasnain,0.5372627110425799,-0.023577709596665,33.9,0.0,226.0,,,T20I only,0.14774724553670948
2025,"2022,2023,2024",Mohammad Nabi,0.04960321033708806,-0.1430185071696041,636.3,315.0,2142.0,93.0,222.0,IPL+T20I,0.013640882842699218
2025,"2022,2023,2024",Mohammad Nawaz,0.43275867073711694,-0.0550426830217676,148.95,0.0,993.0,,,T20I only,0.11900863445270715
2025,"2022,2023,2024",Mohammad Rizwan,0.5410647256368047,0.1358914698522357,393.45,0.0,2623.0,,,T20I only,0.1487927995501213
2025,"2022,2023,2024",Mohammad Wasim,0.49752643910450167,-0.0447881688832587,74.1,0.0,494.0,,,T20I only,0.13681977075373797
2025,"2022,2023,2024",Mohammed Shami,0.9089699459205199,0.305925307547057,1174.9,1162.0,86.0,12.0,1150.0,IPL+T20I,0.249966735128143
2025,"2022,2023,2024",Mohammed Siraj,0.843090004953245,0.2581196283881983,2019.95,1946.0,493.0,61.0,1885.0,IPL+T20I,0.2318497513621424
2025,"2022,2023,2024",Mohit Sharma,0.35778030117526993,0.0669088652892846,1282.0,1282.0,0.0,47.0,1235.0,IPL only,0.09838958282319923
2025,"2022,2023,2024",Mohsin Khan,0.3252080389097292,0.0443805774976681,1035.0,1035.0,0.0,33.0,1002.0,IPL only,0.08943221070017553
2025,"2022,2023,2024",Mosaddek Hossain,0.5348881918111914,-0.0276619796386361,35.85,0.0,239.0,,,T20I only,0.14709425274807764
2025,"2022,2023,2024",Muhammad Jawadullah,0.5443292432790888,0.0552614862012518,47.1,0.0,314.0,,,T20I only,0.14969054190174944
2025,"2022,2023,2024",Mujeeb Ur Rahman,0.5632246852798882,0.1469549633091443,102.15,0.0,681.0,,,T20I only,0.15488678845196927
2025,"2022,2023,2024",Mukesh Choudhary,0.3996988077301354,0.002287280903564,300.0,300.0,0.0,6.0,294.0,IPL only,0.10991717212578724
2025,"2022,2023,2024",Mukesh Kumar,0.1582700729336938,-0.0244284508603095,1159.1,1067.0,614.0,45.0,1022.0,IPL+T20I,0.0435242700567658
2025,"2022,2023,2024",Murugan Ashwin,0.2262269660780876,-0.2137636216591401,238.0,238.0,0.0,14.0,224.0,IPL only,0.062212415671474085
2025,"2022,2023,2024",Mustafizur Rahman,0.5160011066447308,0.1331307960672413,1129.0,913.0,1440.0,7.0,906.0,IPL+T20I,0.14190030432730097
2025,"2022,2023,2024",Najibullah Zadran,0.49520102213144535,0.0127467161113156,112.65,0.0,751.0,,,T20I only,0.13618028108614746
2025,"2022,2023,2024",Najmul Hossain Shanto,0.39576253217432733,-0.0197016724235887,257.1,0.0,1714.0,,,T20I only,0.10883469634794
2025,"2022,2023,2024",Naman Dhir,0.35406490200370533,-0.0305869626000862,321.0,321.0,0.0,237.0,84.0,IPL only,0.09736784805101896
2025,"2022,2023,2024",Nandre Burger,0.35343036776938996,-0.0304856882531914,322.65,306.0,111.0,0.0,306.0,IPL+T20I,0.09719335113658224
2025,"2022,2023,2024",Nangeyalia Kharote,0.5048998055090993,-0.1551153201325293,40.95,0.0,273.0,,,T20I only,0.1388474465150023
2025,"2022,2023,2024",Narayan Jagadeesan,0.2568428177204033,-0.2298141821296047,199.0,199.0,0.0,199.0,0.0,IPL only,0.07063177487311091
2025,"2022,2023,2024",Naseem Shah,0.32653829842048065,-0.197515260429879,161.4,0.0,1076.0,,,T20I only,0.08979803206563218
2025,"2022,2023,2024",Nasum Ahmed,0.5093669164344201,-0.0555121371947456,57.15,0.0,381.0,,,T20I only,0.14007590201946554
2025,"2022,2023,2024",Nathan Ellis,0.6264837565300959,0.1887178415144027,691.65,585.0,711.0,16.0,569.0,IPL+T20I,0.17228303304577636
